timestamp,date,hour,month,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,is_raining,rain_intensity,visibility_km,condition,demand_multiplier,city
2024-01-23 00:00:00,2024-01-23,0,1,11.4,61,20.2,0.0,False,none,11.2,clear,0.91,Bangalore
2024-01-23 01:00:00,2024-01-23,1,1,13.1,73,24.0,0.0,False,none,11.3,cloudy,1.04,Bangalore
2024-01-23 02:00:00,2024-01-23,2,1,12.8,68,15.0,0.0,False,none,11.8,partly_cloudy,0.97,Bangalore
2024-01-23 03:00:00,2024-01-23,3,1,16.5,60,18.4,0.0,False,none,10.3,partly_cloudy,1.02,Bangalore
2024-01-23 04:00:00,2024-01-23,4,1,16.8,69,8.1,0.0,False,none,11.3,clear,1.0,Bangalore
2024-01-23 05:00:00,2024-01-23,5,1,16.8,55,13.8,0.0,False,none,9.0,clear,1.02,Bangalore
2024-01-23 06:00:00,2024-01-23,6,1,20.4,79,10.9,0.0,False,none,11.9,cloudy,1.01,Bangalore
2024-01-23 07:00:00,2024-01-23,7,1,20.7,66,8.7,0.0,False,none,12.0,cloudy,1.1,Bangalore
2024-01-23 08:00:00,2024-01-23,8,1,21.4,50,6.9,0.0,False,none,8.5,partly_cloudy,1.05,Bangalore
2024-01-23 09:00:00,2024-01-23,9,1,24.0,72,20.4,0.0,False,none,11.4,clear,1.04,Bangalore
2024-01-23 10:00:00,2024-01-23,10,1,24.7,70,11.0,0.0,False,none,9.2,partly_cloudy,1.03,Bangalore
2024-01-23 11:00:00,2024-01-23,11,1,24.9,84,6.0,0.0,False,none,10.1,partly_cloudy,0.99,Bangalore
2024-01-23 12:00:00,2024-01-23,12,1,25.1,56,17.2,0.0,False,none,11.2,partly_cloudy,1.01,Bangalore
2024-01-23 13:00:00,2024-01-23,13,1,27.2,65,5.8,0.0,False,none,8.4,clear,0.98,Bangalore
2024-01-23 14:00:00,2024-01-23,14,1,23.9,67,11.5,0.0,False,none,10.9,clear,0.96,Bangalore
2024-01-23 15:00:00,2024-01-23,15,1,27.0,59,24.4,0.0,False,none,11.8,clear,0.96,Bangalore
2024-01-23 16:00:00,2024-01-23,16,1,22.7,58,6.7,0.0,False,none,10.3,clear,1.03,Bangalore
2024-01-23 17:00:00,2024-01-23,17,1,20.2,61,21.7,0.0,False,none,9.6,cloudy,1.09,Bangalore
2024-01-23 18:00:00,2024-01-23,18,1,18.1,76,20.0,0.0,False,none,11.1,partly_cloudy,0.95,Bangalore
2024-01-23 19:00:00,2024-01-23,19,1,18.2,59,9.6,0.0,False,none,10.5,clear,0.96,Bangalore
2024-01-23 20:00:00,2024-01-23,20,1,15.7,64,21.5,0.0,False,none,10.0,clear,0.97,Bangalore
2024-01-23 21:00:00,2024-01-23,21,1,15.2,50,17.0,0.0,False,none,9.0,clear,0.93,Bangalore
2024-01-23 22:00:00,2024-01-23,22,1,16.1,69,10.1,0.0,False,none,9.2,partly_cloudy,1.0,Bangalore
2024-01-23 23:00:00,2024-01-23,23,1,13.1,54,22.8,0.0,False,none,11.3,clear,1.02,Bangalore
2024-01-24 00:00:00,2024-01-24,0,1,11.5,49,14.6,0.0,False,none,11.9,clear,0.91,Bangalore
2024-01-24 01:00:00,2024-01-24,1,1,13.6,49,16.1,0.0,False,none,8.4,clear,0.97,Bangalore
2024-01-24 02:00:00,2024-01-24,2,1,13.2,54,20.6,0.0,False,none,8.4,partly_cloudy,1.0,Bangalore
2024-01-24 03:00:00,2024-01-24,3,1,15.2,80,22.8,0.1,True,light,6.5,rain_light,1.22,Bangalore
2024-01-24 04:00:00,2024-01-24,4,1,17.1,48,18.9,0.0,False,none,8.5,partly_cloudy,0.97,Bangalore
2024-01-24 05:00:00,2024-01-24,5,1,19.3,63,22.6,0.0,False,none,11.0,cloudy,1.05,Bangalore
2024-01-24 06:00:00,2024-01-24,6,1,18.7,80,24.7,0.0,False,none,11.3,clear,1.03,Bangalore
2024-01-24 07:00:00,2024-01-24,7,1,20.8,50,7.2,0.0,False,none,10.6,partly_cloudy,0.97,Bangalore
2024-01-24 08:00:00,2024-01-24,8,1,22.1,72,8.4,0.0,False,none,8.1,partly_cloudy,1.03,Bangalore
2024-01-24 09:00:00,2024-01-24,9,1,23.9,72,9.1,0.0,False,none,8.8,clear,1.0,Bangalore
2024-01-24 10:00:00,2024-01-24,10,1,27.9,65,6.1,0.0,False,none,9.9,clear,0.98,Bangalore
2024-01-24 11:00:00,2024-01-24,11,1,24.1,50,23.3,0.0,False,none,10.5,clear,1.03,Bangalore
2024-01-24 12:00:00,2024-01-24,12,1,25.6,81,12.1,0.0,False,none,8.1,partly_cloudy,1.01,Bangalore
2024-01-24 13:00:00,2024-01-24,13,1,27.4,43,15.5,0.0,False,none,8.4,clear,0.98,Bangalore
2024-01-24 14:00:00,2024-01-24,14,1,24.3,57,12.1,0.0,False,none,11.5,clear,0.97,Bangalore
2024-01-24 15:00:00,2024-01-24,15,1,25.1,31,14.6,0.0,False,none,11.3,clear,1.03,Bangalore
2024-01-24 16:00:00,2024-01-24,16,1,22.9,69,17.6,3.1,True,light,8.7,rain_light,1.19,Bangalore
2024-01-24 17:00:00,2024-01-24,17,1,18.4,66,14.7,0.0,False,none,11.3,clear,0.98,Bangalore
2024-01-24 18:00:00,2024-01-24,18,1,19.0,57,12.9,0.0,False,none,9.3,clear,0.92,Bangalore
2024-01-24 19:00:00,2024-01-24,19,1,19.1,62,8.5,2.2,True,light,6.7,rain_light,1.18,Bangalore
2024-01-24 20:00:00,2024-01-24,20,1,15.3,73,19.6,0.0,False,none,12.0,partly_cloudy,0.97,Bangalore
2024-01-24 21:00:00,2024-01-24,21,1,16.1,64,19.6,0.0,False,none,9.1,partly_cloudy,1.02,Bangalore
2024-01-24 22:00:00,2024-01-24,22,1,11.6,48,23.6,0.0,False,none,11.0,clear,1.0,Bangalore
2024-01-24 23:00:00,2024-01-24,23,1,14.3,59,18.7,0.0,False,none,9.7,partly_cloudy,0.96,Bangalore
2024-01-25 00:00:00,2024-01-25,0,1,11.7,59,21.2,0.0,False,none,8.6,clear,0.97,Bangalore
2024-01-25 01:00:00,2024-01-25,1,1,14.0,76,19.7,0.0,False,none,9.6,clear,0.98,Bangalore
2024-01-25 02:00:00,2024-01-25,2,1,14.0,60,15.1,0.0,False,none,9.8,partly_cloudy,0.98,Bangalore
2024-01-25 03:00:00,2024-01-25,3,1,16.3,54,7.8,0.0,False,none,9.9,partly_cloudy,0.95,Bangalore
2024-01-25 04:00:00,2024-01-25,4,1,16.5,56,21.7,0.0,False,none,9.3,clear,0.99,Bangalore
2024-01-25 05:00:00,2024-01-25,5,1,19.0,55,25.0,0.0,False,none,9.7,clear,0.97,Bangalore
2024-01-25 06:00:00,2024-01-25,6,1,19.8,51,12.5,0.0,False,none,11.0,clear,1.01,Bangalore
2024-01-25 07:00:00,2024-01-25,7,1,20.7,68,8.6,0.0,False,none,8.9,partly_cloudy,1.02,Bangalore
2024-01-25 08:00:00,2024-01-25,8,1,21.1,53,8.4,0.0,False,none,10.3,partly_cloudy,1.0,Bangalore
2024-01-25 09:00:00,2024-01-25,9,1,24.0,51,7.0,0.0,False,none,9.1,clear,1.03,Bangalore
2024-01-25 10:00:00,2024-01-25,10,1,24.4,68,13.3,0.0,False,none,11.2,partly_cloudy,0.95,Bangalore
2024-01-25 11:00:00,2024-01-25,11,1,24.6,50,6.7,0.0,False,none,9.4,partly_cloudy,1.0,Bangalore
2024-01-25 12:00:00,2024-01-25,12,1,24.6,61,18.8,0.0,False,none,8.6,partly_cloudy,1.01,Bangalore
2024-01-25 13:00:00,2024-01-25,13,1,24.4,62,6.5,0.0,False,none,11.7,cloudy,1.05,Bangalore
2024-01-25 14:00:00,2024-01-25,14,1,24.5,51,13.0,0.0,False,none,9.4,cloudy,1.03,Bangalore
2024-01-25 15:00:00,2024-01-25,15,1,22.4,60,6.4,0.0,False,none,8.7,cloudy,1.01,Bangalore
2024-01-25 16:00:00,2024-01-25,16,1,22.6,71,5.7,0.0,False,none,11.6,clear,0.98,Bangalore
2024-01-25 17:00:00,2024-01-25,17,1,20.1,70,20.4,0.0,False,none,9.1,clear,0.92,Bangalore
2024-01-25 18:00:00,2024-01-25,18,1,21.0,54,7.3,0.0,False,none,12.0,clear,1.01,Bangalore
2024-01-25 19:00:00,2024-01-25,19,1,18.1,46,14.0,0.0,False,none,9.0,cloudy,1.02,Bangalore
2024-01-25 20:00:00,2024-01-25,20,1,15.3,66,19.3,0.0,False,none,8.4,partly_cloudy,0.98,Bangalore
2024-01-25 21:00:00,2024-01-25,21,1,14.9,76,9.3,0.0,False,none,8.0,clear,0.98,Bangalore
2024-01-25 22:00:00,2024-01-25,22,1,15.2,57,15.4,0.0,False,none,11.7,clear,0.97,Bangalore
2024-01-25 23:00:00,2024-01-25,23,1,13.3,70,22.2,0.0,False,none,11.4,clear,0.91,Bangalore
2024-01-26 00:00:00,2024-01-26,0,1,14.2,56,14.3,0.0,False,none,11.6,partly_cloudy,1.0,Bangalore
2024-01-26 01:00:00,2024-01-26,1,1,13.2,63,21.2,0.0,False,none,9.9,clear,0.94,Bangalore
2024-01-26 02:00:00,2024-01-26,2,1,14.6,74,17.8,0.0,False,none,11.7,partly_cloudy,1.03,Bangalore
2024-01-26 03:00:00,2024-01-26,3,1,15.3,49,12.2,0.0,False,none,8.9,cloudy,1.05,Bangalore
2024-01-26 04:00:00,2024-01-26,4,1,18.0,38,25.0,0.0,False,none,11.0,partly_cloudy,1.03,Bangalore
2024-01-26 05:00:00,2024-01-26,5,1,17.2,63,12.6,2.0,True,light,9.0,rain_light,1.29,Bangalore
2024-01-26 06:00:00,2024-01-26,6,1,19.4,58,20.7,0.0,False,none,8.1,partly_cloudy,0.96,Bangalore
2024-01-26 07:00:00,2024-01-26,7,1,19.7,61,21.7,0.0,False,none,11.7,clear,0.9,Bangalore
2024-01-26 08:00:00,2024-01-26,8,1,22.9,66,5.2,0.0,False,none,9.6,clear,0.97,Bangalore
2024-01-26 09:00:00,2024-01-26,9,1,23.0,68,6.6,0.0,False,none,9.3,partly_cloudy,0.95,Bangalore
2024-01-26 10:00:00,2024-01-26,10,1,24.8,49,21.8,0.0,False,none,10.7,cloudy,1.02,Bangalore
2024-01-26 11:00:00,2024-01-26,11,1,23.4,68,21.5,0.0,False,none,9.0,clear,0.94,Bangalore
2024-01-26 12:00:00,2024-01-26,12,1,27.4,64,23.6,0.0,False,none,10.5,clear,0.94,Bangalore
2024-01-26 13:00:00,2024-01-26,13,1,26.0,62,13.0,0.0,False,none,9.2,partly_cloudy,0.99,Bangalore
2024-01-26 14:00:00,2024-01-26,14,1,24.3,68,24.6,3.0,True,light,8.5,rain_light,1.16,Bangalore
2024-01-26 15:00:00,2024-01-26,15,1,23.2,62,14.4,0.0,False,none,10.1,clear,0.95,Bangalore
2024-01-26 16:00:00,2024-01-26,16,1,20.3,61,16.0,0.0,False,none,9.9,clear,0.93,Bangalore
2024-01-26 17:00:00,2024-01-26,17,1,20.9,69,17.3,0.0,False,none,11.0,clear,0.91,Bangalore
2024-01-26 18:00:00,2024-01-26,18,1,19.5,49,22.1,1.7,True,light,7.9,rain_light,1.22,Bangalore
2024-01-26 19:00:00,2024-01-26,19,1,15.4,47,22.1,0.0,False,none,11.2,cloudy,1.04,Bangalore
2024-01-26 20:00:00,2024-01-26,20,1,15.3,74,22.9,0.0,False,none,9.9,partly_cloudy,1.0,Bangalore
2024-01-26 21:00:00,2024-01-26,21,1,14.9,73,15.3,0.0,False,none,8.5,clear,0.91,Bangalore
2024-01-26 22:00:00,2024-01-26,22,1,14.9,48,6.0,0.0,False,none,10.1,partly_cloudy,1.02,Bangalore
2024-01-26 23:00:00,2024-01-26,23,1,13.2,75,21.1,0.0,False,none,9.2,clear,1.04,Bangalore
2024-01-27 00:00:00,2024-01-27,0,1,12.3,67,8.1,0.0,False,none,9.1,clear,0.97,Bangalore
2024-01-27 01:00:00,2024-01-27,1,1,11.8,85,13.0,0.0,False,none,10.6,partly_cloudy,1.01,Bangalore
2024-01-27 02:00:00,2024-01-27,2,1,15.2,77,7.6,0.0,False,none,10.8,partly_cloudy,1.02,Bangalore
2024-01-27 03:00:00,2024-01-27,3,1,14.0,69,16.1,0.0,False,none,8.8,clear,0.98,Bangalore
2024-01-27 04:00:00,2024-01-27,4,1,18.2,65,21.1,0.0,False,none,12.0,clear,1.01,Bangalore
2024-01-27 05:00:00,2024-01-27,5,1,17.2,52,5.5,0.0,False,none,9.9,clear,0.98,Bangalore
2024-01-27 06:00:00,2024-01-27,6,1,18.6,67,8.9,0.0,False,none,9.0,cloudy,1.02,Bangalore
2024-01-27 07:00:00,2024-01-27,7,1,19.8,47,7.2,0.0,False,none,11.9,partly_cloudy,0.99,Bangalore
2024-01-27 08:00:00,2024-01-27,8,1,21.3,62,23.2,0.0,False,none,10.5,partly_cloudy,0.98,Bangalore
2024-01-27 09:00:00,2024-01-27,9,1,24.2,69,23.1,0.0,False,none,11.2,partly_cloudy,1.02,Bangalore
2024-01-27 10:00:00,2024-01-27,10,1,24.7,69,13.2,0.0,False,none,10.5,clear,0.9,Bangalore
2024-01-27 11:00:00,2024-01-27,11,1,23.8,62,22.6,0.0,False,none,11.8,clear,0.9,Bangalore
2024-01-27 12:00:00,2024-01-27,12,1,27.1,59,23.5,0.0,False,none,9.6,clear,0.96,Bangalore
2024-01-27 13:00:00,2024-01-27,13,1,22.5,47,20.6,0.0,False,none,10.9,clear,1.0,Bangalore
2024-01-27 14:00:00,2024-01-27,14,1,23.1,46,7.3,0.0,False,none,11.6,cloudy,1.03,Bangalore
2024-01-27 15:00:00,2024-01-27,15,1,23.8,50,6.9,0.0,False,none,10.5,clear,0.93,Bangalore
2024-01-27 16:00:00,2024-01-27,16,1,22.4,55,10.0,0.0,False,none,9.0,clear,0.95,Bangalore
2024-01-27 17:00:00,2024-01-27,17,1,20.1,65,7.4,0.0,False,none,8.8,partly_cloudy,0.98,Bangalore
2024-01-27 18:00:00,2024-01-27,18,1,19.3,58,17.2,0.0,False,none,11.5,cloudy,1.07,Bangalore
2024-01-27 19:00:00,2024-01-27,19,1,17.8,65,16.2,0.0,False,none,10.3,partly_cloudy,0.96,Bangalore
2024-01-27 20:00:00,2024-01-27,20,1,16.4,75,16.5,0.0,False,none,11.6,partly_cloudy,0.98,Bangalore
2024-01-27 21:00:00,2024-01-27,21,1,14.1,65,23.1,0.0,False,none,9.8,clear,0.93,Bangalore
2024-01-27 22:00:00,2024-01-27,22,1,12.0,67,22.5,0.0,False,none,10.3,clear,0.95,Bangalore
2024-01-27 23:00:00,2024-01-27,23,1,10.8,61,12.0,0.0,False,none,8.7,cloudy,1.0,Bangalore
2024-01-28 00:00:00,2024-01-28,0,1,12.2,46,11.5,0.0,False,none,10.7,partly_cloudy,0.98,Bangalore
2024-01-28 01:00:00,2024-01-28,1,1,12.8,57,7.1,0.0,False,none,9.0,partly_cloudy,0.99,Bangalore
2024-01-28 02:00:00,2024-01-28,2,1,13.3,46,11.6,0.0,False,none,8.1,clear,0.96,Bangalore
2024-01-28 03:00:00,2024-01-28,3,1,14.7,58,16.8,0.6,True,light,8.5,rain_light,1.19,Bangalore
2024-01-28 04:00:00,2024-01-28,4,1,15.6,53,14.7,0.0,False,none,9.3,clear,0.98,Bangalore
2024-01-28 05:00:00,2024-01-28,5,1,16.1,75,22.7,0.0,False,none,10.2,clear,0.9,Bangalore
2024-01-28 06:00:00,2024-01-28,6,1,18.6,65,17.9,0.0,False,none,8.6,cloudy,1.1,Bangalore
2024-01-28 07:00:00,2024-01-28,7,1,18.7,77,16.5,0.0,False,none,11.9,partly_cloudy,1.02,Bangalore
2024-01-28 08:00:00,2024-01-28,8,1,21.8,46,11.7,0.0,False,none,8.2,partly_cloudy,1.05,Bangalore
2024-01-28 09:00:00,2024-01-28,9,1,25.6,60,19.1,0.0,False,none,8.4,clear,1.01,Bangalore
2024-01-28 10:00:00,2024-01-28,10,1,26.0,56,12.8,0.0,False,none,10.2,clear,0.92,Bangalore
2024-01-28 11:00:00,2024-01-28,11,1,26.6,65,20.2,0.1,True,light,7.5,rain_light,1.15,Bangalore
2024-01-28 12:00:00,2024-01-28,12,1,24.6,55,6.9,0.0,False,none,8.2,partly_cloudy,0.98,Bangalore
2024-01-28 13:00:00,2024-01-28,13,1,24.1,53,10.0,0.0,False,none,8.3,partly_cloudy,1.05,Bangalore
2024-01-28 14:00:00,2024-01-28,14,1,24.8,63,22.6,0.0,False,none,9.1,clear,1.05,Bangalore
2024-01-28 15:00:00,2024-01-28,15,1,23.3,55,5.9,2.4,True,light,6.3,rain_light,1.2,Bangalore
2024-01-28 16:00:00,2024-01-28,16,1,20.5,51,12.5,0.0,False,none,8.9,cloudy,1.09,Bangalore
2024-01-28 17:00:00,2024-01-28,17,1,20.7,62,13.6,0.0,False,none,11.6,clear,1.0,Bangalore
2024-01-28 18:00:00,2024-01-28,18,1,19.0,66,22.7,0.0,False,none,8.4,partly_cloudy,1.01,Bangalore
2024-01-28 19:00:00,2024-01-28,19,1,17.0,59,17.2,0.0,False,none,9.0,clear,0.96,Bangalore
2024-01-28 20:00:00,2024-01-28,20,1,15.5,62,10.6,0.0,False,none,10.6,cloudy,1.06,Bangalore
2024-01-28 21:00:00,2024-01-28,21,1,12.7,57,18.4,0.0,False,none,8.6,clear,1.0,Bangalore
2024-01-28 22:00:00,2024-01-28,22,1,16.0,64,9.5,4.4,True,light,8.1,rain_light,1.29,Bangalore
2024-01-28 23:00:00,2024-01-28,23,1,13.4,60,17.9,0.0,False,none,8.4,clear,0.92,Bangalore
2024-01-29 00:00:00,2024-01-29,0,1,13.2,41,6.7,0.0,False,none,8.2,cloudy,1.0,Bangalore
2024-01-29 01:00:00,2024-01-29,1,1,12.1,62,17.1,0.0,False,none,11.7,partly_cloudy,0.97,Bangalore
2024-01-29 02:00:00,2024-01-29,2,1,13.5,62,6.0,0.0,False,none,9.4,cloudy,1.01,Bangalore
2024-01-29 03:00:00,2024-01-29,3,1,13.3,65,11.7,0.0,False,none,11.1,partly_cloudy,1.02,Bangalore
2024-01-29 04:00:00,2024-01-29,4,1,16.2,46,21.2,0.0,False,none,8.7,clear,0.97,Bangalore
2024-01-29 05:00:00,2024-01-29,5,1,18.1,56,23.2,0.0,False,none,11.4,partly_cloudy,1.02,Bangalore
2024-01-29 06:00:00,2024-01-29,6,1,20.4,79,17.6,0.0,False,none,9.2,cloudy,1.02,Bangalore
2024-01-29 07:00:00,2024-01-29,7,1,19.5,69,20.5,0.0,False,none,10.4,partly_cloudy,0.97,Bangalore
2024-01-29 08:00:00,2024-01-29,8,1,22.6,50,11.9,0.0,False,none,11.0,clear,0.95,Bangalore
2024-01-29 09:00:00,2024-01-29,9,1,22.3,73,7.5,0.0,False,none,10.1,partly_cloudy,1.03,Bangalore
2024-01-29 10:00:00,2024-01-29,10,1,24.3,55,22.2,0.0,False,none,9.4,cloudy,1.04,Bangalore
2024-01-29 11:00:00,2024-01-29,11,1,24.9,55,9.0,0.0,False,none,11.0,clear,0.92,Bangalore
2024-01-29 12:00:00,2024-01-29,12,1,27.1,89,11.9,0.0,False,none,11.5,cloudy,1.03,Bangalore
2024-01-29 13:00:00,2024-01-29,13,1,21.4,49,20.9,0.0,False,none,11.9,cloudy,1.09,Bangalore
2024-01-29 14:00:00,2024-01-29,14,1,25.3,61,16.3,0.0,False,none,9.3,clear,0.96,Bangalore
2024-01-29 15:00:00,2024-01-29,15,1,22.2,53,17.0,0.0,False,none,10.9,clear,0.97,Bangalore
2024-01-29 16:00:00,2024-01-29,16,1,23.2,48,12.9,0.0,False,none,10.8,clear,0.94,Bangalore
2024-01-29 17:00:00,2024-01-29,17,1,21.9,58,24.8,0.0,False,none,8.6,clear,1.0,Bangalore
2024-01-29 18:00:00,2024-01-29,18,1,19.6,52,19.6,0.0,False,none,8.9,clear,0.94,Bangalore
2024-01-29 19:00:00,2024-01-29,19,1,16.5,43,13.6,0.0,False,none,10.2,clear,0.96,Bangalore
2024-01-29 20:00:00,2024-01-29,20,1,14.1,52,10.9,0.0,False,none,8.4,cloudy,1.07,Bangalore
2024-01-29 21:00:00,2024-01-29,21,1,16.2,44,13.8,0.0,False,none,9.4,partly_cloudy,1.0,Bangalore
2024-01-29 22:00:00,2024-01-29,22,1,13.1,64,16.1,0.0,False,none,8.7,cloudy,1.07,Bangalore
2024-01-29 23:00:00,2024-01-29,23,1,11.5,71,12.7,0.0,False,none,8.6,clear,0.99,Bangalore
2024-01-30 00:00:00,2024-01-30,0,1,13.3,83,8.2,0.0,False,none,12.0,clear,0.96,Bangalore
2024-01-30 01:00:00,2024-01-30,1,1,14.8,62,15.2,0.0,False,none,10.5,clear,1.04,Bangalore
2024-01-30 02:00:00,2024-01-30,2,1,12.6,56,19.6,0.0,False,none,11.6,clear,1.03,Bangalore
2024-01-30 03:00:00,2024-01-30,3,1,14.2,72,12.3,0.0,False,none,11.4,partly_cloudy,1.03,Bangalore
2024-01-30 04:00:00,2024-01-30,4,1,16.5,50,18.7,0.0,False,none,10.6,cloudy,1.06,Bangalore
2024-01-30 05:00:00,2024-01-30,5,1,14.9,64,11.7,0.0,False,none,10.1,cloudy,1.0,Bangalore
2024-01-30 06:00:00,2024-01-30,6,1,20.0,59,16.3,0.0,False,none,9.9,clear,0.94,Bangalore
2024-01-30 07:00:00,2024-01-30,7,1,22.1,62,10.8,0.0,False,none,8.3,cloudy,1.05,Bangalore
2024-01-30 08:00:00,2024-01-30,8,1,21.5,52,22.4,0.0,False,none,8.1,partly_cloudy,1.01,Bangalore
2024-01-30 09:00:00,2024-01-30,9,1,21.8,68,12.0,0.0,False,none,8.6,partly_cloudy,0.98,Bangalore
2024-01-30 10:00:00,2024-01-30,10,1,22.3,73,6.7,0.0,False,none,8.1,partly_cloudy,0.98,Bangalore
2024-01-30 11:00:00,2024-01-30,11,1,27.0,60,18.3,0.0,False,none,9.3,clear,1.0,Bangalore
2024-01-30 12:00:00,2024-01-30,12,1,25.3,50,17.1,0.0,False,none,11.0,clear,0.97,Bangalore
2024-01-30 13:00:00,2024-01-30,13,1,24.6,64,12.5,0.0,False,none,8.9,clear,0.99,Bangalore
2024-01-30 14:00:00,2024-01-30,14,1,24.4,76,22.2,0.0,False,none,10.3,clear,1.04,Bangalore
2024-01-30 15:00:00,2024-01-30,15,1,23.3,62,7.2,0.0,False,none,11.6,cloudy,1.08,Bangalore
2024-01-30 16:00:00,2024-01-30,16,1,23.3,75,6.2,0.0,False,none,9.7,cloudy,1.05,Bangalore
2024-01-30 17:00:00,2024-01-30,17,1,21.5,53,19.5,0.0,False,none,10.3,clear,0.98,Bangalore
2024-01-30 18:00:00,2024-01-30,18,1,17.6,41,12.3,0.0,False,none,8.3,cloudy,1.1,Bangalore
2024-01-30 19:00:00,2024-01-30,19,1,16.2,74,23.0,0.0,False,none,8.6,clear,0.98,Bangalore
2024-01-30 20:00:00,2024-01-30,20,1,16.7,60,23.1,0.0,False,none,10.9,partly_cloudy,1.01,Bangalore
2024-01-30 21:00:00,2024-01-30,21,1,14.1,67,6.6,0.0,False,none,10.1,clear,0.99,Bangalore
2024-01-30 22:00:00,2024-01-30,22,1,15.2,64,5.7,0.0,False,none,10.9,partly_cloudy,1.04,Bangalore
2024-01-30 23:00:00,2024-01-30,23,1,14.4,67,5.3,0.0,False,none,10.6,partly_cloudy,1.05,Bangalore
2024-01-31 00:00:00,2024-01-31,0,1,12.3,69,12.6,0.0,False,none,9.8,clear,1.0,Bangalore
2024-01-31 01:00:00,2024-01-31,1,1,13.3,73,10.1,0.0,False,none,10.5,cloudy,1.07,Bangalore
2024-01-31 02:00:00,2024-01-31,2,1,13.9,65,5.2,0.0,False,none,9.0,clear,1.02,Bangalore
2024-01-31 03:00:00,2024-01-31,3,1,14.3,68,24.3,0.0,False,none,8.6,clear,0.95,Bangalore
2024-01-31 04:00:00,2024-01-31,4,1,16.0,55,18.2,0.0,False,none,9.8,cloudy,1.07,Bangalore
2024-01-31 05:00:00,2024-01-31,5,1,17.2,60,5.8,0.0,False,none,11.2,cloudy,1.02,Bangalore
2024-01-31 06:00:00,2024-01-31,6,1,18.6,38,6.6,0.0,False,none,8.7,clear,0.95,Bangalore
2024-01-31 07:00:00,2024-01-31,7,1,19.1,60,20.3,0.0,False,none,8.8,clear,1.01,Bangalore
2024-01-31 08:00:00,2024-01-31,8,1,21.8,78,8.3,0.0,False,none,9.2,partly_cloudy,0.97,Bangalore
2024-01-31 09:00:00,2024-01-31,9,1,23.7,60,10.6,0.0,False,none,11.4,clear,1.03,Bangalore
2024-01-31 10:00:00,2024-01-31,10,1,22.4,51,21.3,0.0,False,none,10.1,cloudy,1.04,Bangalore
2024-01-31 11:00:00,2024-01-31,11,1,25.6,59,10.8,0.1,True,light,8.2,rain_light,1.26,Bangalore
2024-01-31 12:00:00,2024-01-31,12,1,24.7,42,21.1,0.0,False,none,8.1,clear,1.0,Bangalore
2024-01-31 13:00:00,2024-01-31,13,1,26.3,60,15.2,0.0,False,none,8.4,partly_cloudy,0.97,Bangalore
2024-01-31 14:00:00,2024-01-31,14,1,24.3,70,5.6,0.0,False,none,8.5,clear,0.98,Bangalore
2024-01-31 15:00:00,2024-01-31,15,1,24.1,50,15.9,0.0,False,none,11.6,clear,1.04,Bangalore
2024-01-31 16:00:00,2024-01-31,16,1,22.9,43,23.3,0.0,False,none,8.9,clear,0.97,Bangalore
2024-01-31 17:00:00,2024-01-31,17,1,19.8,69,24.2,0.0,False,none,10.1,cloudy,1.09,Bangalore
2024-01-31 18:00:00,2024-01-31,18,1,19.5,71,23.3,0.0,False,none,9.4,clear,1.01,Bangalore
2024-01-31 19:00:00,2024-01-31,19,1,16.1,78,9.4,0.0,False,none,8.3,partly_cloudy,0.97,Bangalore
2024-01-31 20:00:00,2024-01-31,20,1,14.9,44,9.9,0.0,False,none,11.2,clear,1.05,Bangalore
2024-01-31 21:00:00,2024-01-31,21,1,16.8,73,7.9,0.1,True,light,7.9,rain_light,1.24,Bangalore
2024-01-31 22:00:00,2024-01-31,22,1,14.3,72,16.8,0.0,False,none,10.8,cloudy,1.1,Bangalore
2024-01-31 23:00:00,2024-01-31,23,1,12.6,45,19.4,0.0,False,none,9.0,clear,0.96,Bangalore
2024-02-01 00:00:00,2024-02-01,0,2,13.7,58,5.0,0.0,False,none,8.9,clear,0.93,Bangalore
2024-02-01 01:00:00,2024-02-01,1,2,15.2,59,19.5,0.0,False,none,10.1,partly_cloudy,0.99,Bangalore
2024-02-01 02:00:00,2024-02-01,2,2,17.7,67,18.9,0.0,False,none,11.0,partly_cloudy,0.96,Bangalore
2024-02-01 03:00:00,2024-02-01,3,2,18.7,62,21.0,0.0,False,none,10.4,clear,0.98,Bangalore
2024-02-01 04:00:00,2024-02-01,4,2,19.8,73,6.6,0.0,False,none,8.9,clear,0.98,Bangalore
2024-02-01 05:00:00,2024-02-01,5,2,21.2,67,11.7,0.0,False,none,11.9,partly_cloudy,1.03,Bangalore
2024-02-01 06:00:00,2024-02-01,6,2,21.3,75,10.8,0.0,False,none,11.0,cloudy,1.04,Bangalore
2024-02-01 07:00:00,2024-02-01,7,2,22.0,54,12.6,0.1,True,light,8.0,rain_light,1.2,Bangalore
2024-02-01 08:00:00,2024-02-01,8,2,25.9,52,22.7,0.0,False,none,10.2,partly_cloudy,1.01,Bangalore
2024-02-01 09:00:00,2024-02-01,9,2,28.1,39,8.4,0.0,False,none,8.2,clear,1.02,Bangalore
2024-02-01 10:00:00,2024-02-01,10,2,31.2,82,13.0,0.0,False,none,10.9,clear,0.96,Bangalore
2024-02-01 11:00:00,2024-02-01,11,2,25.8,65,8.4,0.0,False,none,11.1,clear,1.04,Bangalore
